,track,composer,mapping,duration,split
405,"Chopin, Frédéric, Valse mélancolique in F-sharp minor, A1_7, endJjZozRtM.mid",Chopin,3,191.94921875,test
406,"Chopin, Frédéric, Variations brillantes, Op.12, m7Sxe1y0U7M.mid",Chopin,3,487.61588541666663,train
407,"Chopin, Frédéric, Variations in A major, B.37, asJtkFFWHzs.mid",Chopin,3,206.71614583333331,train
408,"Chopin, Frédéric, Variations sur un air national allemand, B.14, wg_2Fz1gB1s.mid",Chopin,3,451.12369791666663,train
409,"Chopin, Frédéric, Variations sur un air national de Moore, B.12a, IX9pYAYHjBw.mid",Chopin,3,492.8489583333333,train
410,"Chopin, Frédéric, Waltz in A minor, B.150, algM0c_u99k.mid",Chopin,3,141.84114583333331,train
411,"Chopin, Frédéric, Waltz in A-flat major, B.21, w_vk12F4hvs.mid",Chopin,3,116.70963541666666,test
412,"Chopin, Frédéric, Waltz in A-flat major, Op.42, 4b9vilZx4dc.mid",Chopin,3,223.25,train
413,"Chopin, Frédéric, Waltz in E major, B.44, ubTLiVNmeII.mid",Chopin,3,112.34765625,test
414,"Chopin, Frédéric, Waltz in E minor, B.56, ETcsMMq9LYE.mid",Chopin,3,202.5,train
415,"Chopin, Frédéric, Waltz in E-flat major, B.133, XXkdfIjzbxM.mid",Chopin,3,138.75911458333331,valid
416,"Chopin, Frédéric, Waltz in E-flat major, B.46, 2JkFOhuhAio.mid",Chopin,3,141.41927083333331,train
417,"Chopin, Frédéric, Waltzes, Op.64, hOcryGEw1NY.mid",Chopin,3,223.80989583333331,valid
418,"Chopin, Frédéric, Waltzes, Op.70, oCjeyj0e2SY.mid",Chopin,3,456.19140625,train
419,"Chopin, Frédéric, Études, Op.10, g0hoN6_HDVU.mid",Chopin,3,3752.2643229166665,train
420,"Chopin, Frédéric, Études, Op.25, gLZ4WJiDldU.mid",Chopin,3,1950.1692708333333,train
421,"Czerny, Carl, 10 Petits rondeaux, Op.316, DCSVCIGlvqk.mid",Czerny,4,204.71484375,train
422,"Czerny, Carl, 100 Progressive Recreations, jSNe61LwBtc.mid",Czerny,4,232.5,train
423,"Czerny, Carl, 100 Progressive Studies, Op.139, mFpbUHDh9v4.mid",Czerny,4,2650.649739583333,train
424,"Czerny, Carl, 110 Progressive Excercises, Op.453, RfCjHjj6Zxw.mid",Czerny,4,69.44921875,train
425,"Czerny, Carl, 125 Passagenübungen, Op.261, OrYQW1eziFc.mid",Czerny,4,2412.5,train
426,"Czerny, Carl, 14 Écossaises brillantes, Op.174, uEwrwtL0Qaw.mid",Czerny,4,390.9895833333333,train
427,"Czerny, Carl, 160 Kurze Übungen, Op.821, mTUcEDCHgug.mid",Czerny,4,3802.829427083333,train
428,"Czerny, Carl, 24 Airs populaires en rondeaux, Op.609, PVwm5bHp6E0.mid",Czerny,4,975.5299479166666,train
429,"Czerny, Carl, 24 Piano Studies for the Left Hand, Op.718, TmhYcLynKSk.mid",Czerny,4,153.15885416666666,train
430,"Czerny, Carl, 3 Duets, Op.461, HK5g5BP38Ls.mid",Czerny,4,239.0390625,valid
431,"Czerny, Carl, 3 Rondeaux faciles et brillans, Op.374, E5-k7wbmfzU.mid",Czerny,4,504.0989583333333,train
432,"Czerny, Carl, 32 Nouveaux exercices journaliers, Op.848, aDjV0POHTII.mid",Czerny,4,955.3697916666666,train
433,"Czerny, Carl, 40 Leichte Tonstücke, Op.803, cpgGcvaA0Z4.mid",Czerny,4,381.1770833333333,train
434,"Czerny, Carl, 40 Tägliche Studien, Op.337, zwrdmwBzUJ0.mid",Czerny,4,1588.01953125,train
435,"Czerny, Carl, 50 Grandi Studi di Perfezionamento, Op.409, YI8et9h8B0E.mid",Czerny,4,202.51041666666666,train
436,"Czerny, Carl, 6 Leichte Stücke, Op.842, tFjYpf6PRzI.mid",Czerny,4,122.79947916666666,test
437,"Czerny, Carl, 6 Études de salon, Op.754, jOInV9gFUtY.mid",Czerny,4,215.41927083333331,train
438,"Czerny, Carl, 8 Morceaux de salon, Op.795, 187FmPwmhMw.mid",Czerny,4,221.84895833333331,train
439,"Czerny, Carl, Allegretto in G major, D-cfv4oI2Ig.mid",Czerny,4,56.109375,train
440,"Czerny, Carl, Andante e polacca in E major, wc1JsqLU3Ow.mid",Czerny,4,497.72916666666663,train
441,"Czerny, Carl, Andante in C major, s5VnW5ACfbk.mid",Czerny,4,70.02994791666666,train
442,"Czerny, Carl, Capriccio à la fuga, Op.89, EpgLt92qaic.mid",Czerny,4,299.97916666666663,train
443,"Czerny, Carl, Charmant Variationen, Op.249, BfDMgBGB8Yo.mid",Czerny,4,666.4453125,test
444,"Czerny, Carl, Das moderne Klavierspiel, Op.837, 9YJlw-o7DUM.mid",Czerny,4,93.5,train
445,"Czerny, Carl, Der Pianist im klassischen style, Op.856, O8wcplLI2JE.mid",Czerny,4,2287.759114583333,train
446,"Czerny, Carl, Die Schule der linken Hand, Op.399, YH3LvxIkB-A.mid",Czerny,4,457.83984375,test
447,"Czerny, Carl, Die Schule des Legato und Staccato, Op.335, wzy1_DK5N3U.mid",Czerny,4,478.2890625,train
448,"Czerny, Carl, Die Vorschule der Fingerfertigkeit, Op.636, NHmsLQOSH4I.mid",Czerny,4,715.6393229166666,train
449,"Czerny, Carl, Divertissement militaire, Op.229, 2R38SpeZMqA.mid",Czerny,4,573.9244791666666,test
450,"Czerny, Carl, Fantaisie brillante sur des airs chinois, Op.724, IkCjJrNvq7k.mid",Czerny,4,471.359375,train
451,"Czerny, Carl, Fantaisie sur des mélodies de Beethoven, Op.752, sifNOVmp0E0.mid",Czerny,4,1050.25,train
452,"Czerny, Carl, Fantasie brillante sur﻿ 'Le nozze di Figaro', Op.493, 3cysPQescDQ.mid",Czerny,4,616.96875,train
453,"Czerny, Carl, Gran Capriccio, Op.172, 1LD6iU8Kbb0.mid",Czerny,4,812.83203125,test
454,"Czerny, Carl, Grand Divertissement en forme de rondeau brillant, Op.122, oVsUeZsEQnM.mid",Czerny,4,714.9791666666666,valid
455,"Czerny, Carl, Grand Exercice de trilles en forme de rondeau brillant, Op.151, oVsUeZsEQnM.mid",Czerny,4,714.9791666666666,train
456,"Czerny, Carl, Grand exercice en forme de fantaisie improvisée, Op.348, iKWP0PxpJDs.mid",Czerny,4,812.5950520833333,train
457,"Czerny, Carl, Grand exercice, Op.245, tzpC1-b4lcc.mid",Czerny,4,228.40885416666666,train
458,"Czerny, Carl, Grand Exercise, Op.364, WtgdCrzc56c.mid",Czerny,4,479.9895833333333,train
459,"Czerny, Carl, Grand Exercise, Op.82, 54u6UJ8ZBT8.mid",Czerny,4,364.4895833333333,test
460,"Czerny, Carl, Grand rondeau brillant, Op.283, oVsUeZsEQnM.mid",Czerny,4,714.9791666666666,train
461,"Czerny, Carl, Grandes études de salon, Op.756, 1UEoNOb-FIg.mid",Czerny,4,802.7591145833333,train
462,"Czerny, Carl, Impromptu Fugué, Op.776, KcP0E7l8cB8.mid",Czerny,4,373.72916666666663,train
463,"Czerny, Carl, Impromptu sentimental sur 'O nume benefico', Op.523, pz1lJvlddr4.mid",Czerny,4,530.4791666666666,train
464,"Czerny, Carl, In questa tomba oscura, bgOcM14Oi3M.mid",Czerny,4,223.22395833333331,train
465,"Czerny, Carl, Introduzione ed allegro agitato, Op.264, IrCXYI_yYOU.mid",Czerny,4,434.94791666666663,train
466,"Czerny, Carl, Invitation à la danse, Op.482, YQ1trXBjkOw.mid",Czerny,4,1494.29296875,train
467,"Czerny, Carl, Krönungsmarsch, Op.101, mGsuDxie7ic.mid",Czerny,4,528.8098958333333,valid
468,"Czerny, Carl, L'écho des Alpes Suisses, Op.429, bzYivtxTK_0.mid",Czerny,4,119.58333333333333,test
469,"Czerny, Carl, Le Perfectionnement, Op.755, 3Od9PU5bEe0.mid",Czerny,4,69.5390625,train
470,"Czerny, Carl, Le Souvenir, Op.4, -LkhenRO3Mk.mid",Czerny,4,1155.37890625,train
471,"Czerny, Carl, March in D minor, zoWBrkVebqk.mid",Czerny,4,79.33984375,test
472,"Czerny, Carl, Marcia funebre sulla morte di Luigi van Beethoven, Op.146, 4hvbtvvI_i8.mid",Czerny,4,370.7890625,train
473,"Czerny, Carl, Musikalische Theater-Bibliothek für die Jugend, Op.463, SOT9qiEbjG4.mid",Czerny,4,411.90885416666663,train
474,"Czerny, Carl, Nocturne, Op.647, pdL0_e-4N7c.mid",Czerny,4,309.8841145833333,train
475,"Czerny, Carl, Piano Sonata No.1, Op.7, oPchef7DpS0.mid",Czerny,4,569.8815104166666,train
476,"Czerny, Carl, Piano Sonata No.11, Op.730, -Scu_AEkmWg.mid",Czerny,4,514.3489583333333,train
477,"Czerny, Carl, Piano Sonata No.2, Op.13, W14BcRfW0aM.mid",Czerny,4,532.71875,valid
478,"Czerny, Carl, Piano Sonata No.4, Op.65, -OAbrgaa-lY.mid",Czerny,4,448.75,train
479,"Czerny, Carl, Piano Sonata No.5, Op.76, b87JXc8P0oY.mid",Czerny,4,321.54947916666663,train
480,"Czerny, Carl, Piano Sonata No.6, Op.124, ONQlruOJ690.mid",Czerny,4,462.5,train
481,"Czerny, Carl, Piano Sonata No.8, Op.144, ySOFE0yWP9s.mid",Czerny,4,537.609375,train
482,"Czerny, Carl, Piano Sonata No.9, Op.145, DlyDBzJe16A.mid",Czerny,4,521.5299479166666,valid
483,"Czerny, Carl, Potpourri No.1, Op.38, aratwXSCt2c.mid",Czerny,4,672.7356770833333,train
484,"Czerny, Carl, Practical Exercises for Beginners, Op.599, jORfbgDFh-Q.mid",Czerny,4,62.908854166666664,train
485,"Czerny, Carl, Quatuor concertant No.1, Op.230, v_YU6NYDhWw.mid",Czerny,4,1445.89453125,train
486,"Czerny, Carl, Quiet Thoughts, lLnmTqY4bsU.mid",Czerny,4,76.0,train
487,"Czerny, Carl, Rondeau brillant, Op.806, oVsUeZsEQnM.mid",Czerny,4,714.9791666666666,train
488,"Czerny, Carl, Rondeau précédé d'une introduction, Op.265, 32bcx7RO7f0.mid",Czerny,4,391.9192708333333,train
489,"Czerny, Carl, Rondino No.10 sur un motif de Mozart, Op.98, mTy8Z2oWCNk.mid",Czerny,4,732.1549479166666,valid
490,"Czerny, Carl, Rondo in F major, Op.260, pZr7gsJqtvQ.mid",Czerny,4,72.5,train
491,"Czerny, Carl, Schule des Virtuosen, Op.365, mdf3-gHeiwo.mid",Czerny,4,173.90885416666666,train
492,"Czerny, Carl, Sonate militaire et brillante, Op.119, CR6Z-1uiPEA.mid",Czerny,4,1379.2591145833333,train
493,"Czerny, Carl, Tableaux Mélodiques, Op.667, 5Ud0ybZiehc.mid",Czerny,4,92.5,train
494,"Czerny, Carl, The Art of Finger Dexterity, Op.740, rREFCB6O1jY.mid",Czerny,4,118.90885416666666,train
495,"Czerny, Carl, The School of Embellishments, Op.355, UHTkOOoADXY.mid",Czerny,4,7358.079427083333,valid
496,"Czerny, Carl, The School of Velocity, Op.299, rd8i0yRK1qU.mid",Czerny,4,3176.7096354166665,train
497,"Czerny, Carl, Toccata, Op.92, MjT2kS_t_TY.mid",Czerny,4,213.29947916666666,train
498,"Czerny, Carl, Variations brillantes sur un thême de l’opéra 'I Capuleti e i Montecchi', Op.295, 0feSrNm3zgA.mid",Czerny,4,1065.08984375,train
499,"Czerny, Carl, Variations brillantes, Op.14, JVSJY-RH8LY.mid",Czerny,4,396.6796875,valid
500,"Czerny, Carl, Variations on a theme by Rode, Op.33, TfTS8ONyjTY.mid",Czerny,4,497.5390625,train
501,"Demersseman, Jules, Fantaisie sur 'Le Désir' de Beethoven, 3v3zMzgDlho.mid",Beethoven,2,279.77994791666663,valid
502,"Drozdov, Vladimir, Reflections at Chopin's Urn, 8jdXaMvrtLY.mid",Chopin,3,289.109375,train
503,"Handel, George Frideric, Air in A minor, HWV 604, jAx190WwZJ0.mid",Handel,5,106.91927083333333,train
504,"Handel, George Frideric, Air in B-flat major, HWV 469, S6eL95P6jvw.mid",Handel,5,101.96875,train
505,"Handel, George Frideric, Air in B-flat major, HWV 471, S6eL95P6jvw.mid",Handel,5,101.96875,train
506,"Handel, George Frideric, Air in C major, HWV 590, S6eL95P6jvw.mid",Handel,5,101.96875,train
507,"Handel, George Frideric, Air in D major, AteXZAasHAI.mid",Handel,5,77.60807291666666,train
508,"Handel, George Frideric, Air in D major, HWV 460, MrWuD1zxTF8.mid",Handel,5,96.7890625,train
509,"Handel, George Frideric, Air in D minor, HWV 461, u8itn575Mhg.mid",Handel,5,39.75911458333333,train
510,"Handel, George Frideric, Air in E major, HWV 425, bNzVz5byPqk.mid",Handel,5,206.51302083333331,train
511,"Handel, George Frideric, Air in F major, HWV 591, b97QFpkELuQ.mid",Handel,5,71.76953125,train
512,"Handel, George Frideric, Air in G major, HWV 594, -QVwJRscmDw.mid",Handel,5,112.69401041666666,train
513,"Handel, George Frideric, Air in G minor, HWV 467, W2t30FG3TXE.mid",Handel,5,164.5390625,valid
514,"Handel, George Frideric, Allemande in A minor, HWV 478, Rfm4vZ1POMU.mid",Handel,5,158.72916666666666,test
515,"Handel, George Frideric, Capriccio in F major, HWV 481, xI7sSJAI78g.mid",Handel,5,263.69921875,train
516,"Handel, George Frideric, Capriccio in G minor, HWV 483, QqAcODiE3WQ.mid",Handel,5,99.97916666666666,train
517,"Handel, George Frideric, Chaconne in G major, HWV 435, 3y26NwL3pf4.mid",Handel,5,471.15885416666663,train
518,"Handel, George Frideric, Chaconne in G major, HWV 442, F-zsPKbO3ZY.mid",Handel,5,117.96875,valid
519,"Handel, George Frideric, Concerto in G major, HWV 487, SNAiRKCMIvk.mid",Handel,5,174.875,train
520,"Handel, George Frideric, Courante in F major, HWV 488, e3EqwUhcaYI.mid",Handel,5,111.98958333333333,train
521,"Handel, George Frideric, Fugue in A minor, HWV 609, XHNAP4LSkvs.mid",Handel,5,330.3997395833333,train
522,"Handel, George Frideric, Fugue in B-flat major, HWV 607, m7UmmndsCpI.mid",Handel,5,172.93098958333331,train
523,"Handel, George Frideric, Fugue in C minor, HWV 610, P6kYr5wzuMQ.mid",Handel,5,206.29947916666666,train
524,"Handel, George Frideric, Gigue in B-flat major, HWV 413, yTV0CJapgs4.mid",Handel,5,228.14973958333331,test
525,"Handel, George Frideric, Gigue in C major, HWV 599, VkSHpiLIu9A.mid",Handel,5,75.43880208333333,valid
526,"Handel, George Frideric, Keyboard Sonata in C major, HWV 577, 5F8xpdgDal8.mid",Handel,5,119.54947916666666,train
527,"Handel, George Frideric, Keyboard Sonatina in B-flat major, HWV 585, FMiGrsZePu0.mid",Handel,5,54.01953125,train
528,"Handel, George Frideric, Keyboard Sonatina in D minor, HWV 581, CetDexRR3Ek.mid",Handel,5,102.5,train
529,"Handel, George Frideric, Keyboard Sonatina in G major, HWV 582, 72_yxA36MpQ.mid",Handel,5,49.91927083333333,train
530,"Handel, George Frideric, Keyboard Sonatina in G minor, HWV 583, AXHTelJVoH8.mid",Handel,5,58.359375,train
531,"Handel, George Frideric, Menuet in D minor, sFyypM1Avlc.mid",Handel,5,39.98958333333333,test
532,"Handel, George Frideric, Minuet in A minor, HWV 547, b97QFpkELuQ.mid",Handel,5,71.76953125,train
533,"Handel, George Frideric, Minuet in A minor, HWV 549, r8r9tqySmJ8.mid",Handel,5,82.5,train
534,"Handel, George Frideric, Minuet in A minor, HWV 603, kByYLcgHQ7k.mid",Handel,5,96.94921875,train
535,"Handel, George Frideric, Minuet in B flat major, HWV 554, yTV0CJapgs4.mid",Handel,5,228.14973958333331,train
536,"Handel, George Frideric, Minuet in B flat major, HWV 555, yTV0CJapgs4.mid",Handel,5,228.14973958333331,train
537,"Handel, George Frideric, Minuet in B-flat major, HWV 551, yTV0CJapgs4.mid",Handel,5,228.14973958333331,valid
538,"Handel, George Frideric, Minuet in B-flat major, HWV 552, yTV0CJapgs4.mid",Handel,5,228.14973958333331,test
539,"Handel, George Frideric, Minuet in B-flat major, HWV 553, yTV0CJapgs4.mid",Handel,5,228.14973958333331,train
540,"Handel, George Frideric, Minuet in B-flat major, HWV 556, yTV0CJapgs4.mid",Handel,5,228.14973958333331,train
541,"Handel, George Frideric, Minuet in C major, HWV 498, b97QFpkELuQ.mid",Handel,5,71.76953125,train
542,"Handel, George Frideric, Minuet in D minor, HWV 462, Nz5QPIEwX04.mid",Handel,5,50.5390625,train
543,"Handel, George Frideric, Minuet in F major, HWV 509, b97QFpkELuQ.mid",Handel,5,71.76953125,train
544,"Handel, George Frideric, Minuet in F major, HWV 513, b97QFpkELuQ.mid",Handel,5,71.76953125,train
545,"Handel, George Frideric, Minuet in F major, HWV 514, b97QFpkELuQ.mid",Handel,5,71.76953125,train
546,"Handel, George Frideric, Minuet in F major, HWV 515, b97QFpkELuQ.mid",Handel,5,71.76953125,train
547,"Handel, George Frideric, Minuet in F major, HWV 516, b97QFpkELuQ.mid",Handel,5,71.76953125,train
548,"Handel, George Frideric, Minuet in F major, HWV 517, b97QFpkELuQ.mid",Handel,5,71.76953125,train
549,"Handel, George Frideric, Minuet in F major, HWV 518, b97QFpkELuQ.mid",Handel,5,71.76953125,train
550,"Handel, George Frideric, Minuet in F major, HWV 519, b97QFpkELuQ.mid",Handel,5,71.76953125,valid
551,"Handel, George Frideric, Minuet in F major, HWV 520, b97QFpkELuQ.mid",Handel,5,71.76953125,train
552,"Handel, George Frideric, Minuet in G major, HWV 423, U_TRHFv5UWU.mid",Handel,5,479.8372395833333,train
553,"Handel, George Frideric, Minuet in G minor, HWV 434_4, 1KLG3p5UZoE.mid",Handel,5,222.08984375,train
554,"Handel, George Frideric, Minuet in G minor, HWV 532, 1KLG3p5UZoE.mid",Handel,5,222.08984375,train
555,"Handel, George Frideric, Minuet in G minor, HWV 533, 1KLG3p5UZoE.mid",Handel,5,222.08984375,train
556,"Handel, George Frideric, Minuet in G minor, HWV 534, 1KLG3p5UZoE.mid",Handel,5,222.08984375,valid
557,"Handel, George Frideric, Minuet in G minor, HWV 536, rcFQZnEuJSo.mid",Handel,5,228.2734375,train
558,"Handel, George Frideric, Minuet in G minor, HWV 537, 1KLG3p5UZoE.mid",Handel,5,222.08984375,train
559,"Handel, George Frideric, Minuet in G minor, HWV 538, rcFQZnEuJSo.mid",Handel,5,228.2734375,train
560,"Handel, George Frideric, Minuet in G minor, HWV 540, jlGXOodXpCg.mid",Handel,5,82.5,train
561,"Handel, George Frideric, Minuet in G minor, HWV 541, 1KLG3p5UZoE.mid",Handel,5,222.08984375,train
562,"Handel, George Frideric, Passepied in A major, HWV 560, N3zRepOJaks.mid",Handel,5,53.71875,train
563,"Handel, George Frideric, Passepied in C major, HWV 559, IKB-S0f1cg0.mid",Handel,5,43.904947916666664,valid
564,"Handel, George Frideric, Prelude in E major, HWV 566, fgjR8sNNWDQ.mid",Handel,5,90.75,train
565,"Handel, George Frideric, Prelude, HWV 562, qxYhUCfhl9Y.mid",Handel,5,169.25520833333331,test
566,"Handel, George Frideric, Sonata in C major, HWV 598, mAutjWTnQa0.mid",Handel,5,98.56380208333333,train
567,"Handel, George Frideric, Suite in A minor, eew-90TtWfo.mid",Handel,5,316.5794270833333,train
568,"Handel, George Frideric, Suite in B-flat major, HWV 440, rjBOqHFt0UY.mid",Handel,5,486.3997395833333,train
569,"Handel, George Frideric, Suite in D minor, HWV 428, J04HbcvNN7s.mid",Handel,5,328.2890625,train
570,"Handel, George Frideric, Suite in E minor, HWV 438, 82GylmHAJ-A.mid",Handel,5,247.5234375,train
571,"Handel, George Frideric, Suite in F minor, HWV 433, GkM30b6V1Rw.mid",Handel,5,84.54947916666666,train
572,"Handel, George Frideric, Suite in F-sharp minor, HWV 431, VlF3O38IIvY.mid",Handel,5,519.9895833333333,test
573,"Handel, George Frideric, Suite in G minor, HWV 439, eew-90TtWfo.mid",Handel,5,316.5794270833333,train
574,"Handel, George Frideric, Suite, HWV 445, ZtXRNZrIq-M.mid",Handel,5,57.479166666666664,train
575,"Handel, George Frideric, Suite, HWV 447, 26qhrU579xA.mid",Handel,5,441.55729166666663,train
576,"Handel, George Frideric, Suite, HWV 449, tAbHjtWnvbY.mid",Handel,5,67.5,test
577,"Handel, George Frideric, Suite, HWV 453, RPBnBVBJQFY.mid",Handel,5,141.70963541666666,test
578,"Handel, George Frideric, Toccata, HWV 586, lDC0fC0_uJU.mid",Handel,5,90.57942708333333,train
579,"Handel, George Frideric, Voluntary No.6, 0qU75-5bYxc.mid",Handel,5,368.77994791666663,train
580,"Handel, George Frideric, Wenn Christus, der Herr, zum Menschen sich neigt, NYWF7r6aGMU.mid",Handel,5,92.5,train
581,"Heller, Stephen, 21 Etudes Speciales after Chopin, Op.154, AyAt2NkPjvY.mid",Chopin,3,140.59895833333331,train
582,"Heller, Stephen, Lieder after Schubert, Op.55, 2Cp2iVTde0Y.mid",Schubert,9,220.85416666666666,valid
583,"Hummel, Johann Nepomuk, Cadenza for Mozart's Piano Concerto No.20, K.466, W1ysGhhkU00.mid",Mozart,7,197.5,test
584,"Jacinto, Javier, Para la Tumba de Scarlatti, NYvCaWPf2mY.mid",Scarlatti,8,559.5299479166666,train
585,"Kalkbrenner, Friedrich Wilhelm, Variations brillantes on a Mazurka of Chopin, Op.120, 6pcWfUysK0Y.mid",Chopin,3,786.7734375,test
586,"Kozlov, Illarion, Moment musical à la F. Schubert, Op.9, Vzmuzw2kxLc.mid",Schubert,9,118.22916666666666,train
587,"Kreutzer, Joseph, 6 Variations on a theme by Mozart for Guitar, Op.7, UwlHKLb4us4.mid",Mozart,7,329.9895833333333,train
588,"Lange, Gustav, Fantasiestücke nach Liedern von Franz Schubert, Op.90, aO_RBVrgc-A.mid",Schubert,9,329.9895833333333,test
589,"Liszt, Franz, 2 Csárdás, S.225, P8ma7ZfGFq0.mid",Liszt,6,191.859375,valid
590,"Liszt, Franz, 2 Episoden aus Lenau's Faust, S.110, 5t7SdyXrLpU.mid",Liszt,6,862.5,train
591,"Liszt, Franz, 2 Konzertetüden, S.145, 6GQ2otGSr0k.mid",Liszt,6,420.36979166666663,train
592,"Liszt, Franz, 2 Lieder von Robert Schumann, S.567, HcCI4nfZIJU.mid",Liszt,6,222.50130208333331,train
593,"Liszt, Franz, 2 Polonaises, S.223, VvreQKtsObY.mid",Liszt,6,549.2291666666666,train
594,"Liszt, Franz, 2 Stücke aus Tannhäuser und Lohengrin, S.445, btguV6uPyAs.mid",Liszt,6,406.29947916666663,train
595,"Liszt, Franz, 2 Transcriptions d'après Rossini, S.553, OVjxYzDeiwI.mid",Liszt,6,452.5,train
596,"Liszt, Franz, 3 Sonetti del Petrarca, S.270, uNbYde8PG6U.mid",Liszt,6,1322.5,train
597,"Liszt, Franz, 3 Études de concert, S.144, 4RCS99LVsls.mid",Liszt,6,1357.2526041666665,train
598,"Liszt, Franz, 5 Klavierstücke, S.192, KU3KglL3deA.mid",Liszt,6,694.7916666666666,train
599,"Liszt, Franz, 5 Ungarische Volkslieder, S.245, AWSwyPEdDZ8.mid",Liszt,6,64.99479166666666,train
600,"Liszt, Franz, 6 Melodien von Franz Schubert, S.563, vlEggjNvxXM.mid",Schubert,9,176.90885416666666,train
601,"Liszt, Franz, 6 Polish Songs, S.480, kljFhcJC838.mid",Liszt,6,177.5,train
602,"Liszt, Franz, 8 Variations, S.148, x2b-A8qbSSo.mid",Liszt,6,817.3098958333333,train
603,"Liszt, Franz, A magyarok Istene, S.339, sBGdJ46uNcY.mid",Liszt,6,184.68880208333331,train
604,"Liszt, Franz, Ab irato, S.143, qYGlfp6NG-I.mid",Liszt,6,134.63411458333331,train
605,"Liszt, Franz, Abschied, S.251, hjuQ7I7vmH4.mid",Liszt,6,160.78385416666666,train
606,"Liszt, Franz, Album d'un voyageur, S.156, olNJqtCkY50.mid",Liszt,6,3323.19921875,train
607,"Liszt, Franz, Album-Leaf 'Preludio', S.164j, 5kpfHNIyiWI.mid",Liszt,6,53.639322916666664,train
608,"Liszt, Franz, Album-Leaf 'Serenade', S.166g, 5kpfHNIyiWI.mid",Liszt,6,53.639322916666664,test
609,"Liszt, Franz, Albumblatt in E major, S.164, s1vScFa6iuc.mid",Liszt,6,96.70963541666666,train
610,"Liszt, Franz, Allegro di bravura, S.151, -_peKn8MccA.mid",Liszt,6,538.0494791666666,train
611,"Liszt, Franz, Am stillen Herd, S.448, 3QxhIRDw-zE.mid",Liszt,6,457.80078125,train
612,"Liszt, Franz, Andante Finale und Marsch aus der Oper König Alfred, S.421, 8oiyJANrUiU.mid",Liszt,6,906.0390625,train
613,"Liszt, Franz, Andantino pour Emile et Charlotte Loudon, S.163a_2, _H1Ytu_NhfE.mid",Liszt,6,78.34895833333333,train
614,"Liszt, Franz, Années de pèlerinage I, S.160, Aj2gFk0FoKo.mid",Liszt,6,2927.5,train
615,"Liszt, Franz, Années de pèlerinage II, Supplément, S.162, kK35x1FkqKk.mid",Liszt,6,976.08984375,train
616,"Liszt, Franz, Aus Lohengrin, S.446, x-l_lG9MQvk.mid",Liszt,6,232.00911458333331,train
617,"Liszt, Franz, Ave Maria (Die Glocken von Rom), S.182, C6KnuGjvfGM.mid",Liszt,6,329.7890625,train
618,"Liszt, Franz, Ave Maria d'Arcadelt, S.183_2, WVdAIGPd5oQ.mid",Liszt,6,326.859375,train
619,"Liszt, Franz, Ballade aus dem Fliegenden Holländer, S.441, qnpgMTdWgj0.mid",Liszt,6,349.1888020833333,train
620,"Liszt, Franz, Ballade No.1, S.170, fjOJjut6-x4.mid",Liszt,6,482.5,train
621,"Liszt, Franz, Ballade No.2, S.171, 4bRTrDbPw8s.mid",Liszt,6,769.609375,train
622,"Liszt, Franz, Buch der Lieder I, S.531, ds8qzdh9_Jg.mid",Liszt,6,599.46875,train
623,"Liszt, Franz, Buch der Lieder II, S.535–540, c4T2umKzhPo.mid",Liszt,6,126.90885416666666,train
624,"Liszt, Franz, Bénédiction et serment, S.396, jonxIx3KEpI.mid",Liszt,6,447.5598958333333,train
625,"Liszt, Franz, Capriccio alla turca sur des motifs de Beethoven, S.388, sW5J3bVEmW8.mid",Beethoven,2,542.3098958333333,train
626,"Liszt, Franz, Christus ist geboren, S.32, oPW7zUw9qlY.mid",Liszt,6,45.59895833333333,valid
627,"Liszt, Franz, Concerto pathétique, S.258, VkZPzfwL0xw.mid",Liszt,6,1121.4388020833333,train
628,"Liszt, Franz, Consolations, S.172, sUDqX4AZL7w.mid",Liszt,6,1089.60546875,train
629,"Liszt, Franz, Csárdás macabre, S.224, EKbyQfSxGS8.mid",Liszt,6,409.4388020833333,test
630,"Liszt, Franz, Danse Macabre, S.555, sSIyW9MfD60.mid",Liszt,6,619.9895833333333,train
631,"Liszt, Franz, Danza sacra e duetto finale d'Aida, S.436, 6d_E09OwVe0.mid",Liszt,6,726.859375,train
632,"Liszt, Franz, Dem Andenken Petöfis, S.195, XfmHXk5riUM.mid",Liszt,6,229.56901041666666,train
633,"Liszt, Franz, Der du von dem Himmel bist, S.279, 6WuZqSqlSwE.mid",Liszt,6,290.08984375,train
634,"Liszt, Franz, Die Zelle in Nonnenwerth, S.274, zYFEElW0seM.mid",Liszt,6,425.11979166666663,valid
635,"Liszt, Franz, Elegy No.2, S.197, AA6llZlZkuw.mid",Liszt,6,287.01171875,test
636,"Liszt, Franz, En rêve, S.207, YMm3b4U3ggY.mid",Liszt,6,142.5,train
637,"Liszt, Franz, Fantaisie romantique sur deux mélodies suisses, S.157, QSmZJ85MNZY.mid",Liszt,6,1150.44921875,valid
638,"Liszt, Franz, Fantaisie sur des motifs de La pastorella dell'Alpi e Li marinari des Soirées musicales, S.423, ZpUhQtnbd_o.mid",Liszt,6,752.4596354166666,train
639,"Liszt, Franz, Fantaisie sur des motifs favoris de l'opéra 'La sonnambula', S.393, ZmXyqtPxBSs.mid",Liszt,6,745.0690104166666,train
